Question,Ref_Answer,DocID,Category
Can you tell me more about the Buggy Alumni Association Information Tent?,Come by the Buggy Alumni Association tent during Sweepstakes races to meet your BAA officers and learn about our work.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.,Events_data/Documents/Apr-12_Eventno_6_BuggyAlumniAssociationInformationTent.txt,Events
What is the timing for the Stephen and Joyce Fienberg Memorial Lecture?,Timings for Stephen and Joyce Fienberg Memorial Lecture are 4:00 PM-5:15 PM ET on 4/12/24.,Events_data/Documents/Apr-12_Eventno_41_StephenandJoyceFienbergMemorialLecture.txt,Events
Who can attend Stephen and Joyce Fienberg Memorial Lecture?,Open to entire CMU community.,Events_data/Documents/Apr-12_Eventno_41_StephenandJoyceFienbergMemorialLecture.txt,Events
Where is Stephen and Joyce Fienberg Memorial Lecture taking place?,"Mellon Auditorium (A35), Posner",Events_data/Documents/Apr-12_Eventno_41_StephenandJoyceFienbergMemorialLecture.txt,Events
Can you tell me more about the Stephen and Joyce Fienberg Memorial Lecture?,"The lecture is a tribute to the late Stephen and Joyce Fienberg for their distinctive contributions to the statistical community.  This year's lecturer is Alicia L. Carriquiry, Distinguished Professor and President's Chair, Director of the Center for Statistics and Applications in Forensic Evidence at Iowa State University. Attendees are welcome to attend the reception in the Rachel Mellon Walton Room that follows.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the entire CMU community and their guests. ",Events_data/Documents/Apr-12_Eventno_41_StephenandJoyceFienbergMemorialLecture.txt,Events
What is the timing for the TRANSformation through Creation?,Timings for TRANSformation through Creation are 1:00 PM-2:30 PM ET on 4/12/24.,Events_data/Documents/Apr-12_Eventno_27_TRANSformationthroughCreation.txt,Events
Who can attend TRANSformation through Creation?,Open to entire CMU community.,Events_data/Documents/Apr-12_Eventno_27_TRANSformationthroughCreation.txt,Events
Where is TRANSformation through Creation taking place?,"Studio Theater, 1st Floor, CUC",Events_data/Documents/Apr-12_Eventno_27_TRANSformationthroughCreation.txt,Events
Can you tell me more about the TRANSformation through Creation?,"PRISM and QAAC will be hosting an interactive event to showcase queer talent from students, alumni, and Pittsburgh locals. Performers will showcase their talents, reflect on their queer experiences, and facilitate an engaging activity and/or discussion with the audience. Queer artists will also be presenting their art installations and sharing their inspirations.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.",Events_data/Documents/Apr-12_Eventno_27_TRANSformationthroughCreation.txt,Events
What is the timing for the Statistics & Data Science Alumni & Department Lunch?,Timings for Statistics & Data Science Alumni & Department Lunch are 12:00 PM-2:00 PM ET on 4/12/24.,Events_data/Documents/Apr-12_Eventno_24_StatisticsDataScienceAlumniDepartmentLunch.txt,Events
Who can attend Statistics & Data Science Alumni & Department Lunch?,"Open to alumni, graduate students and faculty/staff of the Statistics & Data Science community.",Events_data/Documents/Apr-12_Eventno_24_StatisticsDataScienceAlumniDepartmentLunch.txt,Events
Where is Statistics & Data Science Alumni & Department Lunch taking place?,"Tent, Baker Hall Patio",Events_data/Documents/Apr-12_Eventno_24_StatisticsDataScienceAlumniDepartmentLunch.txt,Events
Can you tell me more about the Statistics & Data Science Alumni & Department Lunch?,"Alumni and graduate students are invited to join the Statistics and Data Science Department current faculty and staff for a lunch and opportunity to reconnect. This event is open to alumni, graduate students, faculty and staff of the Statistics and Data Science department.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to graduate students, alumni, faculty and staff of the Statistics & Data Science Department.",Events_data/Documents/Apr-12_Eventno_24_StatisticsDataScienceAlumniDepartmentLunch.txt,Events
What is the timing for the AB Tech Alumni & Student Mixer?,Timings for AB Tech Alumni & Student Mixer are 4:00 PM-6:00 PM ET on 4/12/24.,Events_data/Documents/Apr-12_Eventno_39_ABTechAlumniStudentMixer.txt,Events
Who can attend AB Tech Alumni & Student Mixer?,Open to AB Tech Community.,Events_data/Documents/Apr-12_Eventno_39_ABTechAlumniStudentMixer.txt,Events
Where is AB Tech Alumni & Student Mixer taking place?,"Tent, Baker Hall Patio (Rain location: McKenna, Peter and Wright Rooms, 2nd Floor, CUC)",Events_data/Documents/Apr-12_Eventno_39_ABTechAlumniStudentMixer.txt,Events
Can you tell me more about the AB Tech Alumni & Student Mixer?,"Join current and former members of AB Tech for food, fun and conversation during our annual Spring Carnival gathering.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the AB Tech community and their guests.  Cost:  $10/per attendee for alumni and guests No fee for undergraduate students.",Events_data/Documents/Apr-12_Eventno_39_ABTechAlumniStudentMixer.txt,Events
What is the timing for the Reunion Beer Garden?,Timings for Reunion Beer Garden are 2:00 PM-4:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_40_ReunionBeerGarden.txt,Events
Who can attend Reunion Beer Garden?,No information mentioned on the website..,Events_data/Documents/Apr-13_Eventno_40_ReunionBeerGarden.txt,Events
Where is Reunion Beer Garden taking place?,Reunion Exclusive,Events_data/Documents/Apr-13_Eventno_40_ReunionBeerGarden.txt,Events
Can you tell me more about the Reunion Beer Garden?,"The Reunion Tent is #4 on the map.  Meet local Carnegie Mellon alumni brewmasters who will be serving samples of their craft beers. The first 300 attendees will receive a commemorative pint glass. Free samples from all our brewers, and one pint pour will be provided.  Note: Registration required. No event fee. This event is open to Reunion celebrants and their guests.",Events_data/Documents/Apr-13_Eventno_40_ReunionBeerGarden.txt,Events
What is the timing for the Residential Education (Student Life) Alumni Reception?,Timings for Residential Education (Student Life) Alumni Reception are 3:00 PM-4:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_44_ResidentialEducationStudentLifeAlumniReception.txt,Events
Who can attend Residential Education (Student Life) Alumni Reception?,Open to alumni and families.,Events_data/Documents/Apr-13_Eventno_44_ResidentialEducationStudentLifeAlumniReception.txt,Events
Where is Residential Education (Student Life) Alumni Reception taking place?,"Recreational Room, West Wing",Events_data/Documents/Apr-13_Eventno_44_ResidentialEducationStudentLifeAlumniReception.txt,Events
Can you tell me more about the Residential Education (Student Life) Alumni Reception?,"On behalf of the Residential Education and the Office of Orientation and Family Programs (formerly the Student Life Office), we invite you to join us for a Carnival reception. We will have light refreshments and current Office of Residential Education and First Year Orientation staff will be present, including Housefellows.  We would love to reminisce with you about being a CA, RA, HOC, OL or OC and how these roles on campus might have impacted you. And, as always, we are excited to share with you the exciting changes and happenings in Residential education at Carnegie Mellon. If you have any questions, please feel free to contact Kristine Kengor at kkengor@andrew.cmu.edu or call 412-268-2142.  Note: Registration not required. No event fee. This event is open to the CMU community.",Events_data/Documents/Apr-13_Eventno_44_ResidentialEducationStudentLifeAlumniReception.txt,Events
What is the timing for the Sweepstakes Final Races?,Timings for Sweepstakes Final Races are 8:00 AM-12:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_3_SweepstakesFinalRaces.txt,Events
Who can attend Sweepstakes Final Races?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_3_SweepstakesFinalRaces.txt,Events
Where is Sweepstakes Final Races taking place?,Tech & Frew streets (in-person) and Livestream (virtual),Events_data/Documents/Apr-13_Eventno_3_SweepstakesFinalRaces.txt,Events
Can you tell me more about the Sweepstakes Final Races?,"Watch the exciting conclusion of this year's Sweepstakes races as teams take on the final heats that stand between them and the championship title.  Can't make it back to campus? We'll livestream the races through cmuTV. You may also tune into WRCT Radio to hear the play-by-play. If you're interested in being a part of our live chat, join our BAA Discord at cmubuggy.org/chat.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.",Events_data/Documents/Apr-13_Eventno_3_SweepstakesFinalRaces.txt,Events
What is the timing for the CMBAA’s Spring Carnival Meeting?,Timings for CMBAA’s Spring Carnival Meeting are 1:00 PM-3:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_30_CMBAAsSpringCarnivalMeeting.txt,Events
Who can attend CMBAA’s Spring Carnival Meeting?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_30_CMBAAsSpringCarnivalMeeting.txt,Events
Where is CMBAA’s Spring Carnival Meeting taking place?,"Room 100 (Gregg Hall), Porter Hall",Events_data/Documents/Apr-13_Eventno_30_CMBAAsSpringCarnivalMeeting.txt,Events
Can you tell me more about the CMBAA’s Spring Carnival Meeting?,"Join the Carnegie Mellon Black Alumni Association for our biannual meeting with the theme of ""Next Level."" We’ll come together to share updates on the CMBAA and the student organizations we support, to discuss what you would like to see from the CMBAA in the future and to socialize.  Can't make it back to campus? Be sure to register for the livestream during registration.  Note: Registration required. Walk-ins are welcome as space permits. This event is open to the CMU community.  Cost:  $20/per person for alumni and guests. No charge for students and children 12 and under.",Events_data/Documents/Apr-13_Eventno_30_CMBAAsSpringCarnivalMeeting.txt,Events
What is the timing for the Spring Carnival Parents and Families Hospitality Suite?,Timings for Spring Carnival Parents and Families Hospitality Suite are 1:30 PM-3:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_36_SpringCarnivalParentsandFamiliesHospitalitySuite.txt,Events
Who can attend Spring Carnival Parents and Families Hospitality Suite?,Open to parents and families.,Events_data/Documents/Apr-13_Eventno_36_SpringCarnivalParentsandFamiliesHospitalitySuite.txt,Events
Where is Spring Carnival Parents and Families Hospitality Suite taking place?,"McKenna Room, 2nd Floor, CUC",Events_data/Documents/Apr-13_Eventno_36_SpringCarnivalParentsandFamiliesHospitalitySuite.txt,Events
Can you tell me more about the Spring Carnival Parents and Families Hospitality Suite?,"All families are welcome to drop in to our hospitality lounge to take a break, grab some snacks, take a photo, mingle with fellow families and chat with staff.  Note: No registration required. No event fee. This event is open to parents and families of current students.",Events_data/Documents/Apr-13_Eventno_36_SpringCarnivalParentsandFamiliesHospitalitySuite.txt,Events
"What is the timing for the Unveiling the Department of Languages, Cultures & Applied Linguistics?","Timings for Unveiling the Department of Languages, Cultures & Applied Linguistics are 3:00 PM-5:00 PM ET on 4/13/24.",Events_data/Documents/Apr-13_Eventno_47_UnveilingtheDepartmentofLanguagesCulturesAppliedLinguistics.txt,Events
"Who can attend Unveiling the Department of Languages, Cultures & Applied Linguistics?","Open to Modern Languages, Cultures & Applied Linguistics communities.",Events_data/Documents/Apr-13_Eventno_47_UnveilingtheDepartmentofLanguagesCulturesAppliedLinguistics.txt,Events
"Where is Unveiling the Department of Languages, Cultures & Applied Linguistics taking place?","Grand Room, Posner Hall",Events_data/Documents/Apr-13_Eventno_47_UnveilingtheDepartmentofLanguagesCulturesAppliedLinguistics.txt,Events
"Can you tell me more about the Unveiling the Department of Languages, Cultures & Applied Linguistics?","Say au revoir to 'Modern Languages' and welcome to 'Languages, Cultures & Applied Linguistics.' It's not just a name; it's a passport to a world of cultural exploration and linguistic innovation. Join us in celebrating this exciting transition as we embrace a new era, aligning our department's identity with a broader mission of fostering diverse cultural understanding and advancing applied linguistics in our global community.  Note: Registration required. No event fee. This event is open to the Modern Languages community and their guests.",Events_data/Documents/Apr-13_Eventno_47_UnveilingtheDepartmentofLanguagesCulturesAppliedLinguistics.txt,Events
"What is the timing for the HLAA Presents: Gozando y Triunfando, A Carnival Celebration?","Timings for HLAA Presents: Gozando y Triunfando, A Carnival Celebration are 9:00 AM-12:00 PM ET on 4/13/24.",Events_data/Documents/Apr-13_Eventno_10_HLAAPresentsGozandoyTriunfandoACarnivalCelebration.txt,Events
"Who can attend HLAA Presents: Gozando y Triunfando, A Carnival Celebration?",Open to the HLAA community.,Events_data/Documents/Apr-13_Eventno_10_HLAAPresentsGozandoyTriunfandoACarnivalCelebration.txt,Events
"Where is HLAA Presents: Gozando y Triunfando, A Carnival Celebration taking place?","Danforth Conference Room, 2nd Floor, CUC",Events_data/Documents/Apr-13_Eventno_10_HLAAPresentsGozandoyTriunfandoACarnivalCelebration.txt,Events
"Can you tell me more about the HLAA Presents: Gozando y Triunfando, A Carnival Celebration?","Join us to celebrate the establishment of CMU's Hispanic Latino Alumni Association (HLAA) as we look to add representation, and voice to CMU's Hispanic & Latino community. During this event we will discuss HLAAs establishment, vision and accomplishments in FY23. We will learn about the dynamism and drive of our current students, collect alumni feedback and needs as we look to solidify our place amongst the greater CMU community.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the HLAA community and their guests. ",Events_data/Documents/Apr-13_Eventno_10_HLAAPresentsGozandoyTriunfandoACarnivalCelebration.txt,Events
"What is the timing for the Lunar Bots, Roll Out!?","Timings for Lunar Bots, Roll Out! are 11:00 AM-7:00 PM ET on 4/13/24.",Events_data/Documents/Apr-13_Eventno_19_LunarBotsRollOut.txt,Events
"Who can attend Lunar Bots, Roll Out!?",Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_19_LunarBotsRollOut.txt,Events
"Where is Lunar Bots, Roll Out! taking place?","Midway Activities Tent, The Cut",Events_data/Documents/Apr-13_Eventno_19_LunarBotsRollOut.txt,Events
"Can you tell me more about the Lunar Bots, Roll Out!?","Lunar Bots will be in the Activities Tent, which is #3 on the map.  Come check out CMU's lunar rovers, meet the students who just operated the first American robotic lunar rover in space at irisrover.space, drive one of our test robots, and get some cool space mission merch! Follow us on Instagram @iris_rover and @cmumoonranger. Additional weekend hours are 3-7 p.m. on  Thursday and 11 a.m.-7 p.m. on Friday.  Note: No registration required. No event fee. This event is open to the CMU community.",Events_data/Documents/Apr-13_Eventno_19_LunarBotsRollOut.txt,Events
What is the timing for the Dog Costume Party?,Timings for Dog Costume Party are 3:00 PM-4:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_45_DogCostumeParty.txt,Events
Who can attend Dog Costume Party?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_45_DogCostumeParty.txt,Events
Where is Dog Costume Party taking place?,Between CUC Pillars,Events_data/Documents/Apr-13_Eventno_45_DogCostumeParty.txt,Events
Can you tell me more about the Dog Costume Party?,Bring your favorite four-legged friend for this dog costume party in honor of the Carnival Doghouses! Prizes go the top dog!  Note: Registration not required. No event fee.,Events_data/Documents/Apr-13_Eventno_45_DogCostumeParty.txt,Events
What is the timing for the Tepper Buggy Tent?,Timings for Tepper Buggy Tent are 8:00 AM-11:00 AM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_5_TepperBuggyTent.txt,Events
Who can attend Tepper Buggy Tent?,Open to Tepper alumni and families.,Events_data/Documents/Apr-13_Eventno_5_TepperBuggyTent.txt,Events
Where is Tepper Buggy Tent taking place?,"Tent, Frew Street",Events_data/Documents/Apr-13_Eventno_5_TepperBuggyTent.txt,Events
Can you tell me more about the Tepper Buggy Tent?,Calling Tepper alumni! Stop by our Tepper Buggy Tent for refreshments and watching the races.  Note: Registration required. Walk-ins are welcome as space permits. This event is open to the Tepper community and their guests. ,Events_data/Documents/Apr-13_Eventno_5_TepperBuggyTent.txt,Events
What is the timing for the Current & Former CMU AAB Member Coffee Catch Up (Private Event)?,Timings for Current & Former CMU AAB Member Coffee Catch Up (Private Event) are 1:00 PM-2:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_35_CurrentFormerCMUAABMemberCoffeeCatchUpPrivateEvent.txt,Events
Who can attend Current & Former CMU AAB Member Coffee Catch Up (Private Event)?,Private Event.,Events_data/Documents/Apr-13_Eventno_35_CurrentFormerCMUAABMemberCoffeeCatchUpPrivateEvent.txt,Events
Where is Current & Former CMU AAB Member Coffee Catch Up (Private Event) taking place?,Location TBA,Events_data/Documents/Apr-13_Eventno_35_CurrentFormerCMUAABMemberCoffeeCatchUpPrivateEvent.txt,Events
Can you tell me more about the Current & Former CMU AAB Member Coffee Catch Up (Private Event)?,Attention Alumni Association Board Alumni: Calling all current and past members of the CMU AAB! Join us for a casual AABA Network Social to catch up and reconnect with current and former Carnegie Mellon Alumni Association Board members.  Note: Private event. No event fee. This event is for alumni and current members of the Alumni Association Board only.,Events_data/Documents/Apr-13_Eventno_35_CurrentFormerCMUAABMemberCoffeeCatchUpPrivateEvent.txt,Events
What is the timing for the 25th Reunion Dinner Reception (Class of 1999)?,Timings for 25th Reunion Dinner Reception (Class of 1999) are 6:00 PM-9:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_52_25thReunionDinnerReceptionClassof1999.txt,Events
Who can attend 25th Reunion Dinner Reception (Class of 1999)?,Reunion Exclusive.,Events_data/Documents/Apr-13_Eventno_52_25thReunionDinnerReceptionClassof1999.txt,Events
Where is 25th Reunion Dinner Reception (Class of 1999) taking place?,"Alumni Concert Hall, CFA",Events_data/Documents/Apr-13_Eventno_52_25thReunionDinnerReceptionClassof1999.txt,Events
Can you tell me more about the 25th Reunion Dinner Reception (Class of 1999)?,"Celebrate your reunion in the beautiful College of Fine Arts! Enjoy a variety of food stations, beverages and desserts and toast to an amazing 25 years with fellow classmates from the Class of 1999!  Note: Registration required. This event is open to the Class of 1999 and their guests only.  Cost  Adult Now through Feb. 23: $35 per person 12 years of age and older. Feb. 24 through Apr. 5: $45 per person 12 years of age and older. Child Now through Feb. 23: $15 per person ages 6-12. Feb. 24 through Apr. 5: $20 per person ages 6-12.",Events_data/Documents/Apr-13_Eventno_52_25thReunionDinnerReceptionClassof1999.txt,Events
What is the timing for the Civil and Environmental Engineering Buggy Breakfast?,Timings for Civil and Environmental Engineering Buggy Breakfast are 8:30 AM-10:30 AM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_7_CivilandEnvironmentalEngineeringBuggyBreakfast.txt,Events
Who can attend Civil and Environmental Engineering Buggy Breakfast?,Open to the CEE Community.,Events_data/Documents/Apr-13_Eventno_7_CivilandEnvironmentalEngineeringBuggyBreakfast.txt,Events
Where is Civil and Environmental Engineering Buggy Breakfast taking place?,"Tung Au Lab (Room 107), Porter Hall",Events_data/Documents/Apr-13_Eventno_7_CivilandEnvironmentalEngineeringBuggyBreakfast.txt,Events
Can you tell me more about the Civil and Environmental Engineering Buggy Breakfast?,"Buggy watch party for Civil and Environmental Engineering (CEE) students, alumni, faculty, staff and their families. The 2024 CEE Alumni Award recipients will also be recognized during the event.  Note: Registration required. No event fee. This event is open to the CEE community and their guests.",Events_data/Documents/Apr-13_Eventno_7_CivilandEnvironmentalEngineeringBuggyBreakfast.txt,Events
What is the timing for the Activities Board Spring Carnival Concert?,Timings for Activities Board Spring Carnival Concert are 7:00 PM-10:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_55_ActivitiesBoardSpringCarnivalConcert.txt,Events
Who can attend Activities Board Spring Carnival Concert?,CMU Community Members with CMU ID or Alumni with Ticket.,Events_data/Documents/Apr-13_Eventno_55_ActivitiesBoardSpringCarnivalConcert.txt,Events
Where is Activities Board Spring Carnival Concert taking place?,"Wiegand Gym, 1st Floor, CUC",Events_data/Documents/Apr-13_Eventno_55_ActivitiesBoardSpringCarnivalConcert.txt,Events
Can you tell me more about the Activities Board Spring Carnival Concert?,"Performer(s) will be added after the Activities Board Concerts committee officially makes their announcement. Doors open at 7 p.m. Follow the Activities Board on Facebook and Instagram for updates on artists, giveaways and location!  Students, Faculty and Staff: Tickets will be placed on CarnegieMellonTickets.com when tickets become available several weeks prior to event. Must have valid CMU ID to secure tickets. Alumni: Limited number of tickets available through Carnival registration.",Events_data/Documents/Apr-13_Eventno_55_ActivitiesBoardSpringCarnivalConcert.txt,Events
What is the timing for the WRCT's 75th Anniversary Reception?,Timings for WRCT's 75th Anniversary Reception are 1:00 PM-3:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_34_WRCTs75thAnniversaryReception.txt,Events
Who can attend WRCT's 75th Anniversary Reception?,Open to WRCT community.,Events_data/Documents/Apr-13_Eventno_34_WRCTs75thAnniversaryReception.txt,Events
Where is WRCT's 75th Anniversary Reception taking place?,Location TBA,Events_data/Documents/Apr-13_Eventno_34_WRCTs75thAnniversaryReception.txt,Events
Can you tell me more about the WRCT's 75th Anniversary Reception?,"Join current WRCT leadership for this casual reception as we celebrate 75 years. At 1:30 pm, we'll share highlights from the past 75 years, as well as share some goals for the future. We hope you are able to drop by!  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the WRCT community, alumni and their guests.",Events_data/Documents/Apr-13_Eventno_34_WRCTs75thAnniversaryReception.txt,Events
What is the timing for the Kidzone Tent?,Timings for Kidzone Tent are 11:00 AM-7:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_21_KidzoneTent.txt,Events
Who can attend Kidzone Tent?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_21_KidzoneTent.txt,Events
Where is Kidzone Tent taking place?,"Midway, The Cut",Events_data/Documents/Apr-13_Eventno_21_KidzoneTent.txt,Events
Can you tell me more about the Kidzone Tent?,The Kidzone Tent is #8 on the map.  Attention families: Check out games and activities specifically geared toward the younger Tartans ages 8 and under. Sponsored by the Alumni Association.  Note: No registration required. No event fee.  Activities include:  Snacks Mini prize wheel Montessori-inspired games Balloon artist Face painter Weekend hours:  Thursday: 3-7 p.m. Friday & Saturday: 11 a.m.-7 p.m.,Events_data/Documents/Apr-13_Eventno_21_KidzoneTent.txt,Events
"What is the timing for the Inventing Shakespeare: Text, Technology and The Four Folios?","Timings for Inventing Shakespeare: Text, Technology and The Four Folios are 9:00 AM-9:00 PM ET on 4/13/24.",Events_data/Documents/Apr-13_Eventno_8_InventingShakespeareTextTechnologyandTheFourFolios.txt,Events
"Who can attend Inventing Shakespeare: Text, Technology and The Four Folios?",Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_8_InventingShakespeareTextTechnologyandTheFourFolios.txt,Events
"Where is Inventing Shakespeare: Text, Technology and The Four Folios taking place?","4th Floor, Hunt Library",Events_data/Documents/Apr-13_Eventno_8_InventingShakespeareTextTechnologyandTheFourFolios.txt,Events
"Can you tell me more about the Inventing Shakespeare: Text, Technology and The Four Folios?","Inventing Shakespeare tells the little known story of technological innovation, instrumentation and mechanical prototyping inspired by research into Shakespeare’s most famous book. Objects in the exhibit range from a fully immersive VR tour of a reconstructed Shakespearean playhouse, a 1960s-era mechanical collator designed to compare multiple copies of the First Folio, and fragments of the folios themselves.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.",Events_data/Documents/Apr-13_Eventno_8_InventingShakespeareTextTechnologyandTheFourFolios.txt,Events
What is the timing for the 50th Reunion Dinner Reception (1974)?,Timings for 50th Reunion Dinner Reception (1974) are 6:00 PM-9:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_54_50thReunionDinnerReception1974.txt,Events
Who can attend 50th Reunion Dinner Reception (1974)?,Reunion Exclusive.,Events_data/Documents/Apr-13_Eventno_54_50thReunionDinnerReception1974.txt,Events
Where is 50th Reunion Dinner Reception (1974) taking place?,Pittsburgh Golf Club,Events_data/Documents/Apr-13_Eventno_54_50thReunionDinnerReception1974.txt,Events
Can you tell me more about the 50th Reunion Dinner Reception (1974)?,"Reconnect with former classmates at this signature 50th Reunion celebration for the Class of 1974 at the beautiful Pittsburgh Golf Club. Cocktail reception followed by dinner.  Note: Registration required. This event is open to the Class of 1974, Half Century Tartans and their guests only.  Meal Selections and Cost  Meal selection options: Beef, salmon or vegetarian Cost Now through Feb. 23: $94 per person. Feb. 24 through Apr. 5: $99 per person.",Events_data/Documents/Apr-13_Eventno_54_50thReunionDinnerReception1974.txt,Events
What is the timing for the Carnival Rides?,Timings for Carnival Rides are 11:00 AM-11:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_18_CarnivalRides.txt,Events
Who can attend Carnival Rides?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_18_CarnivalRides.txt,Events
Where is Carnival Rides taking place?,"Midway, The Cut",Events_data/Documents/Apr-13_Eventno_18_CarnivalRides.txt,Events
Can you tell me more about the Carnival Rides?,"Be sure to check out all of the rides and activities, including traditions like ferris wheel and swings. There will also be a special kid's ride area.  Weekend hours:  Thursday: 3:30-11 p.m. Friday & Saturday: 11 a.m.-11 p.m.  Note: No registration required. Individual tickets or all-day passes may be purchased onsite at the vendor’s ticketing booth.",Events_data/Documents/Apr-13_Eventno_18_CarnivalRides.txt,Events
What is the timing for the Carnegie Mellon Racing 2024 Rollout?,Timings for Carnegie Mellon Racing 2024 Rollout are 2:30 PM-3:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_43_CarnegieMellonRacing2024Rollout.txt,Events
Who can attend Carnegie Mellon Racing 2024 Rollout?,No information mentioned on the website..,Events_data/Documents/Apr-13_Eventno_43_CarnegieMellonRacing2024Rollout.txt,Events
Where is Carnegie Mellon Racing 2024 Rollout taking place?,"Studio Theater, 1st Floor, CUC",Events_data/Documents/Apr-13_Eventno_43_CarnegieMellonRacing2024Rollout.txt,Events
Can you tell me more about the Carnegie Mellon Racing 2024 Rollout?,"Join the Carnegie Mellon Racing (CMR) team as we unveil our two race cars, designed and built from scratch by a group of 100interdisciplinary students to compete in the Formula SAE competition. Learn more on our website.  Note: No registration required. No event fee. This event is open to the CMU community.",Events_data/Documents/Apr-13_Eventno_43_CarnegieMellonRacing2024Rollout.txt,Events
What is the timing for the 1st Reunion Pre-AB Concert Tailgate (2023)?,Timings for 1st Reunion Pre-AB Concert Tailgate (2023) are 6:00 PM-7:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_53_1stReunionPreABConcertTailgate2023.txt,Events
Who can attend 1st Reunion Pre-AB Concert Tailgate (2023)?,Reunion Exclusive.,Events_data/Documents/Apr-13_Eventno_53_1stReunionPreABConcertTailgate2023.txt,Events
Where is 1st Reunion Pre-AB Concert Tailgate (2023) taking place?,"Danforth Conference Room and Lounge, 2nd Floor, Cohon University Center",Events_data/Documents/Apr-13_Eventno_53_1stReunionPreABConcertTailgate2023.txt,Events
Can you tell me more about the 1st Reunion Pre-AB Concert Tailgate (2023)?,"Join fellow alumni for a Class of 2023 first reunion! Enjoy a variety of food stations, beverages and desserts!  Note: Registration required. No event fee. This event is open to the Class of 2023 and their guests.",Events_data/Documents/Apr-13_Eventno_53_1stReunionPreABConcertTailgate2023.txt,Events
What is the timing for the Meet & Greet with the Beep-Boop?,Timings for Meet & Greet with the Beep-Boop are 11:00 AM-11:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_17_MeetGreetwiththeBeepBoop.txt,Events
Who can attend Meet & Greet with the Beep-Boop?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_17_MeetGreetwiththeBeepBoop.txt,Events
Where is Meet & Greet with the Beep-Boop taking place?,Legacy Plaza,Events_data/Documents/Apr-13_Eventno_17_MeetGreetwiththeBeepBoop.txt,Events
Can you tell me more about the Meet & Greet with the Beep-Boop?,"The audible crosswalk annunciator that protected our community at Forbes and Morewood is back! Press the cross button worn smooth by thousands running late to class.  First-years: If you missed it at Homecoming, now is the time to meet the campus legend. Veteran Boopers: Rekindle your love with a Beep-Boop selfie.  Weekend hours:  Thursday: 3-11 p.m. Friday and Saturday: 11 a.m.-11 p.m.  Note: No registration required. Walk-ins welcome. No event fee. This event is open to the entire CMU community and Carnival guests. ",Events_data/Documents/Apr-13_Eventno_17_MeetGreetwiththeBeepBoop.txt,Events
What is the timing for the Delta Upsilon Alumni Association Board Meeting?,Timings for Delta Upsilon Alumni Association Board Meeting are 2:00 PM-4:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_38_DeltaUpsilonAlumniAssociationBoardMeeting.txt,Events
Who can attend Delta Upsilon Alumni Association Board Meeting?,Open to DU Community.,Events_data/Documents/Apr-13_Eventno_38_DeltaUpsilonAlumniAssociationBoardMeeting.txt,Events
Where is Delta Upsilon Alumni Association Board Meeting taking place?,Location TBA,Events_data/Documents/Apr-13_Eventno_38_DeltaUpsilonAlumniAssociationBoardMeeting.txt,Events
