Meta-Data
"In Semester Summer One(All) 2024, from the department of Architecture, the subject titled 'Undergraduate Internship' with Course ID 48490 and Section A offers 3.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Arscott located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Topics in Arabic Studies' with Course ID 82412 and Section W offers 9.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Doha, Qatar location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'The Structure of Spanish' with Course ID 82444 and Section S offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tardio located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Studies in Latin American Literature and Culture' with Course ID 82451 and Section S offers 9.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tardio located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Undergraduate Internship' with Course ID 82505 and Section S offers 1-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Graduate Reading and Research' with Course ID 82988 and Section R offers 51836 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Graduate Reading and Research' with Course ID 82988 and Section RA offers 51836 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Graduate Reading and Research' with Course ID 82988 and Section RB offers 51836 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Graduate Reading and Research' with Course ID 82988 and Section RC offers 51836 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Modern Languages, the subject titled 'Second Language Acquisition Dissertation Research' with Course ID 82989 and Section A offers 3-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Music, the subject titled 'Survey of Western Music History' with Course ID 57173 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday between 09:00AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Johnston located in Building CMU, Room REMOTE."
"In Semester Summer One(All) 2024, from the department of Music, the subject titled 'Repertoire and Listening for Musicians' with Course ID 57188 and Section S offers 1.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Johnston located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Music, the subject titled 'Practicum' with Course ID 57690 and Section R offers 0-3 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Johnston located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Neuroscience Institute, the subject titled 'Practicum' with Course ID 57690 and Section S offers 0-3 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Neuroscience Institute, the subject titled 'PhD Thesis Research' with Course ID 86800 and Section R offers 6-60 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Stupka located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Philosophy, the subject titled 'Logic and Proofs' with Course ID 80210 and Section S offers 9.0 units. The Class meets Tuesday Thursday between 03:30PM and 04:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Fechtner located in Building PH, Room 226C."
"In Semester Summer One(All) 2024, from the department of Philosophy, the subject titled 'Logic and Mathematical Inquiry' with Course ID 80211 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Sheng located in Building PH, Room 126A."
"In Semester Summer One(All) 2024, from the department of Philosophy, the subject titled 'Arguments and Logical Analysis' with Course ID 80212 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Milner located in Building PH, Room 226C."
"In Semester Summer One(All) 2024, from the department of Philosophy, the subject titled 'Independent Study' with Course ID 80495 and Section S offers 36912 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Philosophy, the subject titled 'Directed Reading' with Course ID 80990 and Section R offers 3-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Philosophy, the subject titled 'Thesis Research' with Course ID 80991 and Section R offers 5-18,24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Philosophy, the subject titled 'Reading and Research' with Course ID 80998 and Section R offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Bjorndahl located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Physics, the subject titled 'Basic Experimental Physics' with Course ID 33100 and Section S offers 6.0 units. The Class meets Monday Tuesday Wednesday between 12:30PM and 03:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Anderson located in Building DH, Room A331."
"In Semester Summer One(All) 2024, from the department of Physics, the subject titled 'Experimental Physics' with Course ID 33104 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 12:30PM and 03:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Anderson located in Building DH, Room A331."
"In Semester Summer One(All) 2024, from the department of Physics, the subject titled 'Introduction to Astronomy' with Course ID 33124 and Section S offers 9.0 units. The Class meets Monday Wednesday Friday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Turnshek located in Building WEH, Room 8427."
"In Semester Summer One(All) 2024, from the department of Physics, the subject titled 'Physics I for Engineering Students' with Course ID 33141 and Section S offers 12.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 11:00AM and 01:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Collins located in Building DH, Room 1212."
"In Semester Summer One(All) 2024, from the department of Physics, the subject titled 'Physics II for Engineering and Physics Students' with Course ID 33142 and Section S offers 12.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 12:30PM and 02:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building HH, Room B131."
"In Semester Summer One(All) 2024, from the department of Physics, the subject titled 'Internship' with Course ID 33495 and Section R offers 3-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Dodelson located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Physics, the subject titled 'Graduate Laboratory' with Course ID 33997 and Section R offers 1-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Deserno located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Physics, the subject titled 'Thesis Research' with Course ID 33998 and Section R offers 1-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Deserno located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Psychology, the subject titled 'Personality:' with Course ID 85251 and Section NA offers 9.0 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Psychology, the subject titled 'Personality' with Course ID 85251 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Crittenden located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Psychology, the subject titled 'Internship in Clinical Psychology' with Course ID 85480 and Section A offers 6-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Crittenden located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Psychology, the subject titled 'Internship in Psychology' with Course ID 85482 and Section A offers 3-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Thiessen located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Psychology, the subject titled 'Graduate Reading and Research' with Course ID 85781 and Section R offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Creswell located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Psychology, the subject titled 'Graduate Reading and Research' with Course ID 85781 and Section S offers 0-99 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Management:Sch of Pub Pol & Mgt, the subject titled 'Internship' with Course ID 91889 and Section A offers 0-6 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Applied Statistics for Public Policy' with Course ID 90452 and Section A offers 9.0 units. The Class meets Monday Wednesday between 02:00PM and 03:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building HBH, Room 1007."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Applied Statistics for Public Policy' with Course ID 90452 and Section NA offers 9.0 units. The Class meets Friday between 01:30PM and 02:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor NA located in Building HBH, Room 1007."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Applied Economics' with Course ID 90454 and Section A offers 9.0 units. The Class meets Monday Wednesday between 10:00AM and 11:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Benedict located in Building HBH, Room 1007."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Applied Economics' with Course ID 90454 and Section NA offers 9.0 units. The Class meets Friday between 10:00AM and 11:20AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor NA located in Building HBH, Room 1007."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Poverty and Social Policies' with Course ID 90471 and Section A offers 6.0 units. The Class meets Tuesday Thursday between 10:00AM and 11:20AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Borzutzky located in Building HBH, Room 1007."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90490 and Section A offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Practicum' with Course ID 90701 and Section A offers 1-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Internship' with Course ID 90900 and Section R offers 0.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Ph.D. Readings and Research' with Course ID 90925 and Section R offers 1-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Gaynor located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90932 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Borzutzky located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90934 and Section A offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Borzutzky located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90935 and Section A offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Padman located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90936 and Section A offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Kurland located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90937 and Section A offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Crawford located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90938 and Section A offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90939 and Section A offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90940 and Section A offers 1-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90941 and Section A offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90942 and Section A offers 1-24 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Public Policy & Mgt:Sch of Pub Pol & Mgt, the subject titled 'Independent Study' with Course ID 90943 and Section A offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Robotics, the subject titled 'Undergraduate Reading and Research' with Course ID 16597 and Section A offers 0-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Riviere located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Robotics, the subject titled 'Internship:' with Course ID 16991 and Section NA offers 3-36 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Robotics, the subject titled 'TBA' with Course ID 16991 and Section A offers 3-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Dolan located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Robotics, the subject titled 'Internship:' with Course ID 16991 and Section NA offers 3-36 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Robotics, the subject titled 'TBA' with Course ID 16991 and Section B offers 3-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Kaess located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Robotics, the subject titled 'TBA' with Course ID 16991 and Section R offers 3-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Robotics, the subject titled 'Independent Study' with Course ID 16995 and Section A offers 0-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Wettergreen located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Robotics, the subject titled 'Reading and Research in Robotics' with Course ID 16997 and Section R offers 0-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Wettergreen located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Social & Decision Sciences, the subject titled 'Independent Study' with Course ID 88398 and Section S offers 1-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Loewenstein located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Social & Decision Sciences, the subject titled 'Independent Study' with Course ID 88398 and Section T offers 1-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Social & Decision Sciences, the subject titled 'Undergraduate Research' with Course ID 88399 and Section A offers 1-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Broomell located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Social & Decision Sciences, the subject titled 'Undergraduate Research' with Course ID 88399 and Section S offers 1-18 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Golman located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Social & Decision Sciences, the subject titled 'Undergraduate Internship' with Course ID 88505 and Section S offers 1-9 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Angermeier, Chapman located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Social & Decision Sciences, the subject titled 'Graduate Reading and Research' with Course ID 88998 and Section R offers 0-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Angermeier located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Privacy by Design Practicum' with Course ID 17607 and Section R offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Habib located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Privacy Engineering Independent Study' with Course ID 17608 and Section A offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Habib located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Internship for Privacy Engineering' with Course ID 17609 and Section A offers 3.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Habib located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Studio Project II' with Course ID 17672 and Section A offers 36.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Berardone located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Thesis Writing for Industrial Software Research' with Course ID 17679 and Section D offers 6.0 units. The Class meets Wednesday between 05:00PM and 06:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Miranda, Ashok located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Directed Study:' with Course ID 17697 and Section NA offers 6.0 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'MSE THESIS Research' with Course ID 17697 and Section D offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Breaux located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Independent Study' with Course ID 17699 and Section A offers 3-27 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Breaux located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Independent Study' with Course ID 17699 and Section B offers 3-27 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Eppinger located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Independent Study' with Course ID 17699 and Section D offers 3-27 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Breaux located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section A offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Carley located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section B offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Sadeh located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section C offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Herbsleb located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis:' with Course ID 17802 and Section NA offers 6.0 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section D offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Cranor located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis:' with Course ID 17802 and Section NA offers 6.0 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section L offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Fang located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis:' with Course ID 17802 and Section NA offers 6.0 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section M offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Christin located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis:' with Course ID 17802 and Section NA offers 6.0 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section O offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Vasilescu located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis:' with Course ID 17802 and Section NA offers 6.0 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section P offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Kolter located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis:' with Course ID 17802 and Section NA offers 6.0 units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Pre-Thesis' with Course ID 17802 and Section Q offers 6.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Agarwal located in Building DNM, Room DNM."
